1526.2	19.80938202
1526.4	19.92094323
1526.6	20.02580242
1526.8	20.12563515
1527	20.2134501
1527.2	20.28672444
1527.4	20.35698949
1527.6	20.41747818
1527.8	20.46769899
1528	20.51212889
1528.2	20.54422222
1528.4	20.55689515
1528.6	20.56857616
1528.8	20.56869919
1529	20.56447717
1529.2	20.54831152
1529.4	20.51500364
1529.6	20.47652323
1529.8	20.43121495
1530	20.36714323
1530.2	20.29734101
1530.4	20.2193802
1530.6	20.12772768
1530.8	20.03019293
1531	19.91508788
1531.2	19.79899636
1531.4	19.66117919
1531.6	19.52186889
1531.8	19.36930626
1532	19.20406687
1532.2	19.03920929
1532.4	18.85505535
1532.6	18.66057879
1532.8	18.46748424
1533	18.26019071
1533.2	18.04716909
1533.4	17.83092343
1533.6	17.60006465
1533.8	17.37089455
1534	17.14286727
1534.2	16.90052283
1534.4	16.66183152
1534.6	16.42776525
1534.8	16.18846404
1535	15.95756505
1535.2	15.72455253
1535.4	15.50255616
1535.6	15.28315838
1535.8	15.06671374
1536	14.8649396
1536.2	14.67058747
1536.4	14.47622949
1536.6	14.30048242
1536.8	14.13647434
1537	13.97014646
1537.2	13.82080121
1537.4	13.6814004
1537.6	13.54970687
1537.8	13.43292646
1538	13.32102788
1538.2	13.21124707
1538.4	13.11811657
1538.6	13.02841515
1538.8	12.94626929
1539	12.87088283
1539.2	12.79787475
1539.4	12.73062929
1539.6	12.66876162
1539.8	12.61181253
1540	12.55779798
1540.2	12.50113414
1540.4	12.45231232
1540.6	12.40739475
1540.8	12.35816303
1541	12.30956485
1541.2	12.26470707
1541.4	12.21654707
1541.6	12.17489919
1541.8	12.13034465
1542	12.08012808
1542.2	12.03373899
1542.4	11.98544424
1542.6	11.93402424
1542.8	11.88465879
1543	11.83252121
1543.2	11.77773697
1543.4	11.72209091
1543.6	11.66893152
1543.8	11.60914141
1544	11.55253313
1544.2	11.49458545
1544.4	11.43367434
1544.6	11.37627232
1544.8	11.31204566
1545	11.24909051
1545.2	11.18620929
1545.4	11.12281313
1545.6	11.05981091
1545.8	10.99725293
1546	10.93026747
1546.2	10.86760626
1546.4	10.80052667
1546.6	10.73951293
1546.8	10.67804141
1547	10.61155414
1547.2	10.54780343
1547.4	10.48667111
1547.6	10.42265596
1547.8	10.36112848
1548	10.29872747
1548.2	10.23758141
1548.4	10.1785901
1548.6	10.11934182
1548.8	10.06206222
1549	10.00141374
1549.2	9.942241616
1549.4	9.887254747
1549.6	9.835105253
1549.8	9.779084444
1550	9.725259394
1550.2	9.669596768
1550.4	9.61828202
1550.6	9.567779394
1550.8	9.518453939
1551	9.468038586
1551.2	9.418612323
1551.4	9.368146869
1551.6	9.320908485
1551.8	9.276842424
1552	9.229013939
1552.2	9.18492
1552.4	9.139703434
1552.6	9.094722424
1552.8	9.050971313
1553	9.009326667
1553.2	8.964220404
1553.4	8.922032121
1553.6	8.883657172
1553.8	8.840462424
1554	8.799184444
1554.2	8.756559394
1554.4	8.714047677
1554.6	8.674666465
1554.8	8.634674545
1555	8.593968687
1555.2	8.551171515
1555.4	8.508572121
1555.6	8.468305455
1555.8	8.428426061
1556	8.386203636
1556.2	8.343392121
1556.4	8.297935354
1556.6	8.253519798
1556.8	8.211354343
1557	8.165704646
1557.2	8.120874545
1557.4	8.077291515
1557.6	8.026496566
1557.8	7.982493939
1558	7.935011313
1558.2	7.883287677
1558.4	7.834971919
1558.6	7.78505798
1558.8	7.734952727
1559	7.683375758
1559.2	7.62925899
1559.4	7.576485253
1559.6	7.527353737
1559.8	7.472446869
1560	7.416577374
1560.2	7.358893737
1560.4	7.299714141
1560.6	7.244548889
1560.8	7.18714101
1561	7.133945253
1561.2	7.073993535
1561.4	7.013026667
1561.6	6.954779596
1561.8	6.896891515
1562	6.835012727
1562.2	6.775079798
1562.4	6.714799596
1562.6	6.650909899
1562.8	6.594065657
1563	6.530751515
1563.2	6.47073596
1563.4	6.410641212
1563.6	6.349626263
1563.8	6.287427071
1564	6.226747677
1564.2	6.163777374
1564.4	6.100136566
1564.6	6.041992727
1564.8	5.982448283
1565	5.920395354
1565.2	5.859283232
1565.4	5.797568889
1565.6	5.740085455
1565.8	5.678006869
1566	5.623051313
1566.2	5.56071697
1566.4	5.499067879
1566.6	5.439393939
1566.8	5.386127071
1567	5.326763434
1567.2	5.271703636
1567.4	5.213140202
1567.6	5.154274545
1567.8	5.100566465
1568	5.04438
1568.2	4.987270707
1568.4	4.936042626
1568.6	4.876416364
1568.8	4.823912323
1569	4.772559596
1569.2	4.718128485
1569.4	4.667002626
1569.6	4.615433131
1569.8	4.563290101
1570	4.51683697
1570.2	4.467142222
1570.4	4.418916162
1570.6	4.362885253
1570.8	4.317567677
1571	4.27093899
1571.2	4.226970303
1571.4	4.181678586
1571.6	4.134212525
1571.8	4.088371313
1572	4.043867273
1572.2	4.004812323
1572.4	3.961222222
1572.6	3.921049697
1572.8	3.876495556
1573	3.83167798
1573.2	3.795509495
1573.4	3.759504646
1573.6	3.719275354
1573.8	3.682130303
1574	3.642153333
1574.2	3.60546101
